customer_id,first_name,last_name,age,email,state,annual_income,credit_score,account_balance,product_type,customer_segment,onboard_date,is_active,branch_id,source_system,created_at
CUST000488,Daniel,Garcia,24,aowens@example.org,NY,43242,621,19189.52,CHECKING,MASS_MARKET,2021-08-30,1,BR025,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000489,Amanda,Oconnell,33,shannonford@example.org,IL,69783,823,4954.17,CHECKING_SAVINGS,MASS_MARKET,2018-10-04,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000490,Christopher,Aguirre,47,margaret90@example.org,FL,25000,725,21182.44,CHECKING,RETAIL,2020-11-25,0,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000491,Mary,Murphy,58,dawsontanya@example.com,TX,34000,679,123267.1,CHECKING_SAVINGS,AFFLUENT,2015-03-12,1,BR008,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000492,William,Byrd,42,lori20@example.com,TX,30609,741,52637.13,CHECKING,MASS_MARKET,2015-01-08,1,BR015,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000493,Melissa,Hawkins,40,codygarcia@example.org,FL,63052,619,145368.36,PREMIUM,AFFLUENT,2021-06-11,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000494,David,Brown,35,davidcolon@example.com,TX,75616,660,124338.17,SAVINGS,RETAIL,2022-09-05,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000495,Gina,Pace,66,aguilarjonathan@example.org,NY,38569,707,3109.69,CHECKING_SAVINGS,RETAIL,2016-04-06,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000496,Andrew,Brown,55,flamb@example.com,CA,25000,549,109824.56,CHECKING,AFFLUENT,2023-03-19,1,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000497,David,Dunlap,20,jacksonaudrey@example.net,CA,104563,645,91136.91,PREMIUM,RETAIL,2015-11-29,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000498,Randall,Johnson,77,nthompson@example.org,CA,34942,704,61451.05,CHECKING_SAVINGS,MASS_MARKET,2019-10-16,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000499,Joshua,Griffin,63,austinharvey@example.org,TX,163350,850,58996.04,PREMIUM,RETAIL,2015-12-05,1,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000500,Deborah,Porter,58,rbrown@example.com,TX,90620,737,44252.96,PREMIUM,RETAIL,2016-08-25,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000501,Derrick,Gonzalez,52,crystalpham@example.org,NY,35217,624,146560.95,PREMIUM,RETAIL,2020-03-31,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000502,Veronica,Casey,41,timothy75@example.net,FL,44262,653,134242.13,CHECKING_SAVINGS,RETAIL,2021-08-05,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000503,Wayne,Price,51,anthonyharper@example.org,NY,86958,697,28068.78,CHECKING,AFFLUENT,2022-06-25,1,BR008,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000504,Paula,Osborne,62,stokesthomas@example.com,NY,25000,674,84680.56,SAVINGS,MASS_MARKET,2016-08-23,1,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000505,Katie,Key,31,craigsandoval@example.com,IL,25000,683,62156.6,SAVINGS,MASS_MARKET,2016-01-14,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000506,Amanda,Moody,40,gallagherstacie@example.net,FL,121548,740,144847.59,PREMIUM,MASS_MARKET,2019-01-04,1,BR003,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000507,Meghan,Salinas,27,savannah22@example.org,FL,149112,787,135426.3,CHECKING,MASS_MARKET,2023-10-17,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000508,Brittany,Drake,50,robin05@example.net,IL,42792,613,22202.4,PREMIUM,RETAIL,2017-11-04,0,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000509,Anne,Hart,36,marycochran@example.com,CA,94206,840,6497.12,CHECKING,MASS_MARKET,2022-05-29,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000510,Amber,Thompson,63,davisjesse@example.org,CA,36559,600,125132.81,CHECKING_SAVINGS,AFFLUENT,2016-02-21,1,BR018,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000511,Andrew,Woods,43,samantha32@example.com,FL,25000,715,82852.92,CHECKING_SAVINGS,MASS_MARKET,2022-10-17,1,BR001,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000512,Jennifer,Sellers,39,brian29@example.net,IL,37063,562,88177.66,PREMIUM,RETAIL,2022-01-19,1,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000513,Samantha,Schroeder,49,susan56@example.net,IL,35609,596,87443.3,CHECKING,RETAIL,2016-09-19,1,BR018,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000514,Craig,Turner,18,theresaoconnor@example.com,NY,48218,831,131696.25,CHECKING_SAVINGS,AFFLUENT,2023-04-06,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000515,Latoya,Yu,65,grant89@example.com,TX,37262,641,25912.74,PREMIUM,RETAIL,2021-11-01,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000516,Jeffrey,Chapman,48,nicholasgross@example.com,CA,26929,714,7488.72,PREMIUM,AFFLUENT,2021-05-03,1,BR010,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000517,David,Daniel,52,xrosales@example.net,NY,102350,681,42123.96,PREMIUM,MASS_MARKET,2016-09-02,0,BR008,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000518,Antonio,Guzman,39,daniellegarcia@example.com,CA,28946,623,45142.02,PREMIUM,AFFLUENT,2019-08-02,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000519,Donald,Mcgee,38,michaelflores@example.net,TX,61109,763,28271.56,SAVINGS,AFFLUENT,2023-03-30,1,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000520,Nicole,Davis,30,sean43@example.org,TX,120043,668,77338.93,SAVINGS,RETAIL,2020-04-17,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000521,Heather,Bell,41,lebrandon@example.com,CA,31309,496,117099.41,CHECKING,RETAIL,2018-04-12,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000522,Jessica,Costa,54,ysnyder@example.com,TX,76275,667,37498.59,PREMIUM,RETAIL,2021-02-17,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000523,Amy,Garcia,42,kkramer@example.net,NY,66807,564,123543.59,PREMIUM,MASS_MARKET,2017-02-08,1,BR008,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000524,Katherine,Perez,34,cjones@example.com,NY,78949,589,73369.13,PREMIUM,RETAIL,2023-01-27,1,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000525,Andrew,Green,46,jonesgeorge@example.com,NY,25000,727,24610.69,CHECKING_SAVINGS,MASS_MARKET,2016-07-15,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000526,Eugene,Jones,41,morgantricia@example.com,TX,25000,783,24519.82,SAVINGS,RETAIL,2018-10-30,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000527,Janet,Reynolds,31,catherinehamilton@example.org,FL,30147,706,77040.86,CHECKING,AFFLUENT,2017-04-02,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000528,Craig,Harris,58,robertspencer@example.net,TX,26649,694,33643.13,CHECKING_SAVINGS,MASS_MARKET,2019-09-08,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000529,Amber,Guerrero,48,john06@example.net,NY,74299,704,68903.8,SAVINGS,AFFLUENT,2020-02-21,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000530,Andrea,Henry,36,wardronald@example.com,FL,29835,696,87714.62,CHECKING,MASS_MARKET,2021-05-14,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000531,Madison,Weber,26,bgonzalez@example.org,IL,25000,724,42473.26,CHECKING,AFFLUENT,2016-02-01,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000532,George,Carter,54,wellsdarrell@example.com,NY,25000,609,129237.59,CHECKING_SAVINGS,MASS_MARKET,2020-01-31,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000533,Thomas,Jacobson,50,christopher86@example.org,CA,168467,691,134963.09,PREMIUM,MASS_MARKET,2020-06-08,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000534,Nathan,James,31,seanbaker@example.com,TX,43926,799,98344.55,CHECKING_SAVINGS,AFFLUENT,2022-02-13,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000535,Jose,Hood,32,hernandezheather@example.org,TX,30347,651,87495.25,SAVINGS,AFFLUENT,2018-10-13,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000536,Christopher,Cooper,28,larellano@example.org,FL,52764,819,135988.32,CHECKING_SAVINGS,MASS_MARKET,2020-02-09,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000537,Angela,Randall,46,rsheppard@example.com,IL,42133,666,27252.27,CHECKING,AFFLUENT,2017-03-06,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000538,Ashley,Young,20,christian08@example.net,IL,83271,683,114461.44,SAVINGS,MASS_MARKET,2020-09-16,1,BR008,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000539,Rachel,Mcbride,39,davidtodd@example.org,NY,332988,713,33576.86,CHECKING_SAVINGS,AFFLUENT,2020-08-20,1,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000540,Stacy,Jackson,31,lindseymartinez@example.com,NY,37956,781,69617.72,CHECKING,AFFLUENT,2015-11-30,1,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000541,Christian,Vega,43,wendyburton@example.net,IL,25000,763,141650.72,CHECKING,AFFLUENT,2018-04-23,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000542,Jonathan,Bartlett,32,millerangela@example.net,FL,150840,776,79522.79,PREMIUM,RETAIL,2017-07-25,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000543,Mark,Hill,35,astark@example.net,NY,105726,695,61437.86,PREMIUM,RETAIL,2020-05-19,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000544,Cindy,Mills,53,jrodriguez@example.org,TX,65567,622,73188.37,SAVINGS,AFFLUENT,2015-12-27,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000545,Ashley,Aguilar,32,buckleyanna@example.org,CA,90941,663,114202.87,SAVINGS,MASS_MARKET,2017-09-11,1,BR025,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000546,Kristi,Dillon,36,natalie46@example.net,TX,27637,723,19497.95,PREMIUM,MASS_MARKET,2022-04-22,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000547,Todd,Lynch,70,jacksonrichard@example.net,FL,25834,691,799.9,SAVINGS,MASS_MARKET,2021-05-07,0,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000548,Charlotte,Steele,61,fosternatasha@example.net,IL,46733,726,28667.45,CHECKING,MASS_MARKET,2019-03-27,1,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000549,John,Reese,27,penny05@example.com,NY,63385,675,19426.73,PREMIUM,MASS_MARKET,2020-03-17,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000550,Larry,Cameron,55,comptonjeremy@example.com,NY,99950,850,142274.66,PREMIUM,MASS_MARKET,2023-11-07,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000551,Terri,Ramos,50,joseph69@example.net,FL,59603,705,133207.31,SAVINGS,AFFLUENT,2023-05-04,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000552,Christopher,Alexander,37,wfigueroa@example.net,CA,60059,666,142217.84,PREMIUM,RETAIL,2018-11-20,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000553,Michelle,Nicholson,44,cameronmckinney@example.com,CA,108072,609,110138.09,SAVINGS,RETAIL,2021-03-27,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000554,Derek,York,57,thompsonnancy@example.org,FL,108041,680,131493.97,CHECKING_SAVINGS,MASS_MARKET,2015-10-29,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000555,Mary,Wright,18,xwilliams@example.net,TX,34040,793,98069.79,CHECKING,RETAIL,2016-12-20,1,BR013,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000556,James,Richardson,41,owagner@example.org,TX,26914,649,82137.63,PREMIUM,MASS_MARKET,2017-08-09,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000557,Erin,Allen,53,lwheeler@example.com,TX,68052,670,45237.36,CHECKING,MASS_MARKET,2023-11-08,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000558,Brenda,Bailey,36,marygreen@example.net,CA,38752,616,62881.98,CHECKING,MASS_MARKET,2017-01-01,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000559,Christopher,Johnson,64,martinashley@example.org,FL,40400,787,29877.13,SAVINGS,AFFLUENT,2023-11-25,0,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000560,Mercedes,Holland,63,josephortiz@example.org,FL,89231,655,44373.15,CHECKING,MASS_MARKET,2023-06-12,1,BR023,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000561,Michelle,Coffey,47,wellsdavid@example.org,FL,48314,617,49657.48,CHECKING,RETAIL,2016-07-07,1,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000562,Carolyn,Smith,46,charlene44@example.com,FL,25000,785,22456.76,CHECKING,MASS_MARKET,2016-04-11,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000563,Paula,York,35,dking@example.com,NY,55309,712,96686.09,PREMIUM,AFFLUENT,2019-06-30,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000564,Erica,Holloway,38,asilva@example.net,CA,69704,652,131133.65,CHECKING_SAVINGS,AFFLUENT,2020-04-27,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000565,Yvonne,Levy,54,anna99@example.com,TX,25000,700,127701.76,CHECKING,RETAIL,2017-05-09,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000566,Kenneth,Rodriguez,69,rogersjoshua@example.com,NY,26897,635,53693.36,PREMIUM,MASS_MARKET,2019-07-26,1,BR003,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000567,Michelle,Green,49,jacob83@example.org,NY,54597,718,122263.15,SAVINGS,RETAIL,2021-10-26,1,BR015,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000568,Linda,Lang,48,rguerrero@example.org,NY,71742,778,125372.68,PREMIUM,AFFLUENT,2017-11-02,1,BR023,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000569,Jennifer,Rios,47,jordan66@example.com,TX,42414,743,147237.22,SAVINGS,RETAIL,2022-01-29,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000570,Jillian,Aguilar,68,matthewreeves@example.net,IL,45270,612,101791.13,SAVINGS,MASS_MARKET,2021-06-17,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000571,Amanda,Glover,57,william28@example.org,TX,45604,516,129400.11,SAVINGS,AFFLUENT,2023-04-22,1,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000572,Kelly,Ruiz,53,jessica82@example.net,FL,35553,682,6991.25,CHECKING_SAVINGS,MASS_MARKET,2020-05-06,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000573,Rachel,Pena,46,michaelgarner@example.com,IL,54956,746,115152.55,SAVINGS,MASS_MARKET,2020-10-03,1,BR023,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000574,Robert,Eaton,35,jorge47@example.org,IL,66693,669,14376.8,SAVINGS,AFFLUENT,2020-11-18,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000575,Thomas,Delacruz,52,kennedyjames@example.org,FL,70913,615,22383.3,CHECKING,RETAIL,2017-09-02,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000576,Mikayla,James,57,robert22@example.org,FL,35540,754,130425.4,CHECKING,AFFLUENT,2020-06-15,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000577,Matthew,Benitez,47,tthomas@example.org,TX,147695,672,76088.71,PREMIUM,AFFLUENT,2018-12-31,1,BR015,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000578,Kimberly,Freeman,37,lawrencebrown@example.com,IL,48452,665,67269.98,PREMIUM,AFFLUENT,2020-05-17,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000579,Joshua,Juarez,53,barbaramoore@example.org,TX,25000,605,15486.23,PREMIUM,RETAIL,2015-01-02,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000580,David,Hamilton,27,epowell@example.com,IL,86697,826,95666.96,SAVINGS,MASS_MARKET,2022-10-05,0,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000581,Adam,Ferguson,40,stephanie58@example.org,TX,44298,695,122506.64,PREMIUM,AFFLUENT,2023-01-18,1,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000582,Andrew,Smith,58,jeremywiley@example.com,FL,28101,709,17192.1,SAVINGS,RETAIL,2020-10-22,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000583,David,Reyes,55,gary04@example.com,NY,66214,705,82198.82,CHECKING_SAVINGS,MASS_MARKET,2016-10-22,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000584,Stephen,Meyer,56,ryan25@example.com,FL,25000,744,21153.33,PREMIUM,RETAIL,2019-04-30,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000585,Michael,Lopez,32,osmith@example.net,TX,25000,730,139539.42,PREMIUM,RETAIL,2022-10-10,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000586,Traci,Clark,61,lawrencegary@example.com,NY,45140,766,16254.09,PREMIUM,RETAIL,2017-02-04,1,BR015,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000587,Jennifer,Conner,64,qmcdowell@example.net,FL,107898,821,98802.66,SAVINGS,AFFLUENT,2015-01-27,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000588,Cindy,Wheeler,52,stanleydesiree@example.org,IL,51290,561,140302.71,PREMIUM,MASS_MARKET,2018-01-06,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000589,Brandon,Wilson,38,jjames@example.com,CA,29556,850,15622.74,CHECKING_SAVINGS,MASS_MARKET,2021-07-18,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000590,Thomas,Hernandez,39,turnerdorothy@example.net,CA,52781,734,41112.02,CHECKING_SAVINGS,AFFLUENT,2022-09-14,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000591,Abigail,Dean,42,robertroach@example.net,FL,135541,640,90418.42,CHECKING_SAVINGS,MASS_MARKET,2020-05-04,1,BR018,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000592,Jennifer,Wilson,44,glovertyler@example.net,CA,31398,584,30213.27,CHECKING_SAVINGS,MASS_MARKET,2020-11-15,0,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000593,James,Baker,33,michaelortiz@example.org,CA,47943,655,75633.63,CHECKING_SAVINGS,MASS_MARKET,2016-12-18,1,BR018,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000594,Benjamin,Crawford,32,haleycastillo@example.org,FL,25000,683,87462.66,PREMIUM,MASS_MARKET,2019-11-12,1,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000595,Aaron,Powers,20,conleyelizabeth@example.org,TX,77345,696,78457.22,CHECKING,AFFLUENT,2017-06-22,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000596,Stacy,Chan,21,cummingscraig@example.com,CA,40719,629,40120.04,SAVINGS,AFFLUENT,2019-04-06,1,BR002,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000597,Dawn,Bryant,46,joseph01@example.org,NY,109564,539,30679.74,CHECKING,AFFLUENT,2022-09-13,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000598,Morgan,Phelps,43,laurie56@example.net,IL,44530,743,129739.74,PREMIUM,RETAIL,2023-09-10,1,BR023,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000599,Darrell,York,44,smithdevon@example.net,NY,31220,664,103971.12,CHECKING,AFFLUENT,2021-08-05,1,BR022,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000600,George,Howard,30,rfriedman@example.net,NY,93489,691,144878.4,CHECKING,RETAIL,2019-04-11,1,BR025,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000601,Christopher,Briggs,68,danielross@example.com,FL,47268,633,124514.52,CHECKING_SAVINGS,MASS_MARKET,2018-05-05,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000602,Joseph,Cruz,20,pmarsh@example.org,NY,25000,563,67377.36,CHECKING,RETAIL,2017-12-15,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000603,Daniel,Horton,45,jarvismegan@example.org,FL,66518,563,6191.07,CHECKING_SAVINGS,MASS_MARKET,2019-06-30,1,BR019,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000604,Robert,Garza,54,ywhite@example.com,NY,36686,701,946.21,PREMIUM,MASS_MARKET,2017-08-19,1,BR011,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000605,Cheryl,Huffman,64,timothyfreeman@example.com,IL,83960,668,7723.23,CHECKING_SAVINGS,AFFLUENT,2021-02-03,1,BR023,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000606,Scott,Brown,29,alexander89@example.net,NY,25000,632,78856.72,SAVINGS,MASS_MARKET,2016-02-28,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000607,Annette,Levine,39,april91@example.com,FL,27110,679,81507.72,PREMIUM,RETAIL,2020-12-11,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000608,Dorothy,Wright,43,elizabeth62@example.net,NY,42833,637,49726.87,CHECKING_SAVINGS,RETAIL,2023-01-29,0,BR025,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000609,Patricia,Salazar,44,schneidereric@example.com,TX,63905,602,17296.82,CHECKING_SAVINGS,AFFLUENT,2019-02-02,1,BR020,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000610,Melissa,Booth,61,waltonmalik@example.com,IL,46205,691,36649.69,CHECKING,MASS_MARKET,2020-06-17,1,BR004,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000611,Tara,Williams,51,andreagray@example.org,FL,56383,766,38562.92,CHECKING_SAVINGS,RETAIL,2023-10-17,1,BR012,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000612,Christian,Wallace,46,fmiller@example.com,IL,33946,718,120442.23,PREMIUM,AFFLUENT,2015-09-30,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000613,Leslie,Hooper,25,garciarobert@example.net,CA,52320,687,48114.88,CHECKING,RETAIL,2017-11-06,0,BR025,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000614,Andrea,Petersen,39,pamela83@example.net,IL,45382,539,80027.55,CHECKING,RETAIL,2018-08-17,1,BR014,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000615,Emily,Clements,34,marcia37@example.com,TX,51829,702,30916.38,PREMIUM,MASS_MARKET,2016-03-24,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000616,Ann,Harvey,27,xmoran@example.net,TX,104759,620,68937.86,CHECKING_SAVINGS,RETAIL,2016-06-27,1,BR006,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000617,Shaun,Davis,55,aaronkelly@example.net,NY,63342,638,83756.82,SAVINGS,AFFLUENT,2021-12-07,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000618,Tamara,Carter,66,jacqueline02@example.com,FL,25000,763,65010.45,CHECKING,AFFLUENT,2017-01-05,1,BR021,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000619,Donald,Love,56,nrodriguez@example.org,IL,32781,801,9579.31,CHECKING,MASS_MARKET,2016-03-27,1,BR017,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000620,Jacob,Conrad,38,ylewis@example.org,TX,58291,710,43546.51,CHECKING_SAVINGS,MASS_MARKET,2016-06-21,1,BR015,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000621,Jennifer,Rodriguez,40,owilliams@example.net,FL,79736,753,59327.48,CHECKING,AFFLUENT,2017-08-29,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000622,Brianna,Barton,18,lellis@example.net,FL,107216,557,119535.89,CHECKING_SAVINGS,MASS_MARKET,2017-06-14,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000623,Dennis,Porter,56,tranryan@example.net,NY,96377,602,143613.01,CHECKING,MASS_MARKET,2017-05-28,1,BR001,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000624,Timothy,Romero,36,heatherthompson@example.org,IL,25249,672,89538.57,CHECKING,AFFLUENT,2018-07-29,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000625,Dale,Sandoval,37,william66@example.net,NY,78260,794,31839.37,SAVINGS,RETAIL,2018-02-17,1,BR009,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000626,Ruth,Farmer,61,raymond54@example.com,CA,34985,673,17281.92,CHECKING,MASS_MARKET,2022-11-06,1,BR003,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000627,Linda,Taylor,18,megan85@example.net,NY,30226,767,100785.62,CHECKING_SAVINGS,RETAIL,2018-05-11,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000628,Jillian,Spencer,64,jamesweber@example.com,NY,25000,642,53635.04,SAVINGS,RETAIL,2019-11-07,1,BR007,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000629,Glenda,Morse,41,tinasantos@example.org,NY,57994,625,72930.6,CHECKING_SAVINGS,MASS_MARKET,2020-03-14,1,BR005,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000630,William,Benson,47,jennifer58@example.com,IL,36890,688,85072.6,CHECKING_SAVINGS,AFFLUENT,2017-11-13,1,BR008,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000631,Brandi,Bender,49,icraig@example.com,CA,49210,655,106858.65,PREMIUM,AFFLUENT,2021-02-11,1,BR024,CORE_BANKING_v4.2,2026-05-28 18:59:14
CUST000632,Natalie,Henderson,40,millsanthony@example.org,NY,46489,660,131695.09,PREMIUM,AFFLUENT,2021-02-07,1,BR016,CORE_BANKING_v4.2,2026-05-28 18:59:14
